lead_id,email,first_name,last_name,title,company,lead_status,lead_source,job_persona,job_level,created_date,mql_date,is_converted,converted_contact_id,mkto_lead_score,is_disqualified,dq_reason,dq_date,has_opted_out,email_bounced,no_longer_with_company,linked_account_id,_archetype
6f30f385456b4b71,admin@crawford.com,Jennifer,Ray,Automotive engineer,Villarreal-Jackson,New,Purchased List,Non-Prospect,,2024-03-10,,False,,141,False,,,False,False,False,2f2a42f104c84371,
bd9a0bc7ede54328,eric.ayala@craigwilsona.com,Eric,Ayala,,Trevino Inc,Recycled,Content Syndication,End User,Manager,2024-03-10,,False,,83,True,Competitor,2025-01-17,False,False,False,b54110af4e0d4c19,
8c9ff1b71100496d,john.ruiz@mora-white.com,John,Ruiz,,"Pratt, Klein and Rios",New,Referral,Non-Prospect,Director,2024-03-10,,False,,154,False,,,True,False,False,46af312ea5b447a6,
26d5f916dc554d39,jeffrey.wright@floresmckenz.com,Jeffrey,Wright,Communications engineer,"Nunez, Williams and Walker",MQL,Partner,,Director,2024-05-03,2025-03-22,False,,269,False,,,False,False,False,9d8e915d08b04fcd,
77241664a3ce4ae2,zachary.williams@jones-marsha.com,Zachary,Williams,,Murphy-Tran,MQL,Partner,Economic Buyer,,2024-03-10,2025-01-07,False,,155,False,,,False,False,False,a0de2a105fff4d35,
29a68e6027dc4cf3,alan.gonzalez@muellersteve.com,Alan,Gonzalez,"Merchandiser, retail","Bonilla, Cuevas and Parsons",MQL,Content Syndication,,Director,2022-01-15,2024-12-28,False,,262,False,,,True,True,False,,
5abd4eb1463c40a0,jessica.payne@hernandezgro.com,Jessica,Payne,,Weaver Ltd,Disqualified,Referral,Non-Prospect,,2024-03-10,,False,,296,True,No Longer With Company,2025-03-18,True,False,False,c3f457f810e94ce6,
93f32af2016f44e9,mary.wiley@smith-sandov.com,Mary,Wiley,Information systems manager,Harris and Sons,Attempted,Purchased List,,,2023-06-01,,False,,258,False,,,False,True,False,d8e325b650e84c07,
73a85dc6a8814bfd,robert.woodward@dawsoninc.com,Robert,Woodward,,Merritt PLC,New,Referral,Technical Buyer,Individual Contributor,2023-06-01,,False,,20,False,,,False,False,False,,
cb8ec59aaf3e46d3,admin@villegas-miller.com,Robert,Huang,Risk analyst,Walsh Group,New,Purchased List,Champion,Director,2022-01-15,,False,,202,False,,,True,False,False,61761a4a5f2542fc,
75697ac8f1844175,charles.bradley@bates-anders.com,Charles,Bradley,"Horticulturist, amenity",Rosales-Howe,MQL,Webinar,,Individual Contributor,2023-05-09,2025-01-17,False,,297,False,,,False,False,False,298fcfe147bb4dae,
c562c53ac3804304,phillip.decker@stewart-nels.com,Phillip,Decker,Cabin crew,Taylor PLC,MQL,Event,Economic Buyer,Individual Contributor,2023-06-01,2024-12-26,False,,27,False,,,False,False,True,df6c63afbf9d4157,
a3377ad8c5bd40b4,daniel.garcia@owens-russel.com,Daniel,Garcia,Social worker,Oconnell-Clark,MQL,Purchased List,,,2023-06-01,2024-11-12,False,,276,False,,,False,False,False,,
6731d3aa45a44078,kyle.baker@davisltd.com,Kyle,Baker,Industrial buyer,"Terry, Williams and Huff",Attempted,Purchased List,Technical Buyer,Individual Contributor,2024-03-10,,False,,291,True,Bad Data,2025-01-23,False,False,False,61761a4a5f2542fc,
8f12f1cf67bb4ecf,support@schmitt.net,Mark,Davis,Artist,"Evans, Wilkins and Thompson",MQL,Web,End User,Manager,2023-06-01,2024-11-30,False,,13,False,,,False,False,False,bf44642603944f7e,
99b4fd6a49d44b40,stephanie.bond@adkinswright.com,Stephanie,Bond,Counselling psychologist,Smith and Sons,MQL,Webinar,End User,,2022-01-15,2025-02-11,False,,216,False,,,True,False,True,55d7940b4d7a407e,
45934305f11e4b62,david.colon@parks-pace.com,David,Colon,Chartered accountant,"Willis, Lowery and Jones",MQL,Partner,,,2024-03-10,2024-12-24,False,,186,False,,,False,False,False,95d0c4c8b63a4dee,
c3a8adbd89a0452b,wendy.gonzalez@ramosanderso.com,Wendy,Gonzalez,Learning disability nurse,Williams Group,New,Partner,CISO,,2022-01-15,,False,,271,True,Personal Email,2025-02-12,False,False,False,feab46cf6feb4347,
bd6d3f0f02ae41df,brent.glass@underwood-fo.com,Brent,Glass,Air traffic controller,Vega-Thompson,New,Webinar,End User,,2023-06-01,,False,,109,True,Competitor,2024-05-15,False,False,False,88567846d40a46de,
d6a893b59d0f483d,jason.lopez@griffin-hern.com,Jason,Lopez,Visual merchandiser,"Jensen, Holland and Porter",MQL,Content Syndication,Champion,Manager,2023-06-01,2025-03-23,False,,32,False,,,False,False,False,514cbd01afce49e6,
c8e217ee392147cf,nicole.mendoza@ramirezandso.com,Nicole,Mendoza,,Day PLC,New,Referral,Technical Buyer,,2023-06-01,,False,,139,False,,,False,False,False,6e4e0179219a47d1,
b99257da63be4c54,mayokimberly@rediffmail.com,John,Mcknight,,Stephens-Washington,Recycled,Referral,End User,,2023-06-01,,False,,71,False,,,False,False,True,47edd43a56cd40d7,
1541005f62fa435b,roberta.shaw@nelson-johns.com,Roberta,Shaw,,Johnson LLC,New,Purchased List,Champion,Manager,2023-06-01,,False,,111,False,,,False,False,False,94d526cc9d8d4d89,
653ab12ad6a34e87,spam_cluster@example.com,Brian,Frey,,Wright and Sons,Disqualified,Partner,Champion,Director,2024-03-10,,False,,157,False,,,False,False,False,,
cc5335067ae84b4f,joseph.velasquez@browndaviesa.com,Joseph,Velasquez,Network engineer,Mcconnell-Frey,Recycled,Content Syndication,Champion,Director,2023-03-20,,False,,4,False,,,False,False,False,05964633905649db,
28ae628df096475c,glenn.young@drake-wolfe.com,Glenn,Young,"Therapist, art",Warner LLC,Attempted,Partner,Non-Prospect,,2022-10-16,,False,,41,False,,,False,False,True,93c2d6c4b840455b,
eada419fa8464a8b,stacey.elliott@vaughancopel.com,Stacey,Elliott,"Research officer, government","Parker, Henry and Davis",Attempted,Webinar,Economic Buyer,,2023-06-01,,False,,94,False,,,False,False,False,,
074afe875001490d,nsmith@yahoo.com,Jesse,Robinson,"Engineer, drilling",Peterson and Sons,New,Purchased List,,Director,2022-12-13,,False,,167,False,,,False,False,False,,
3a07aefee2d74a30,brian29@libero.it,Samantha,Richard,,Mathis LLC,MQL,Referral,End User,Director,2022-01-15,2024-11-02,False,,76,False,,,True,False,False,d6a99138ae44470b,
c3e0be5d27eb4009,vwillis@gmx.de,Susan,Brooks,Immigration officer,Taylor-Moore,MQL,Referral,Non-Prospect,Individual Contributor,2022-06-24,2025-03-09,False,,253,False,,,False,False,False,2a7da0d9e597417e,
32510f3815db477c,lbanks@gmail.com,Stacy,Conner,"Surveyor, planning and development","Preston, Austin and Kelly",New,Event,End User,,2023-06-01,,False,,5,False,,,False,False,False,124777c3a0be4896,
aad116ab6444433e,elizabeth.olsen@parker-barke.com,Elizabeth,Olsen,,Daniel Ltd,New,Purchased List,End User,,2022-01-15,,False,,23,False,,,False,False,False,2c72758ae4e14791,
d20c28c276894a07,victoria.townsend@guerreroltd.com,Stacy,Myers,Veterinary surgeon,Bowman Inc,MQL,Purchased List,Technical Buyer,,2023-06-01,2025-02-08,False,,65,False,,,False,False,False,95b3f99bb5914364,
3de1ba830de74bc6,sharon.taylor@millerreedan.com,Sharon,Taylor,,"Santiago, Daniel and Rogers",New,Purchased List,End User,,2023-06-25,,False,,225,False,,,False,False,False,,
45eda925840648fa,alexander.clark@jonesscottan.com,Alexander,Clark,,Cruz Ltd,New,Referral,End User,Individual Contributor,2024-03-10,,False,,47,False,,,False,False,False,f92b6d8968cc4f28,
1c5eeba8430746cd,robert.jackson@snyder-gray.com,Robert,Jackson,Sports coach,Garcia-Mendoza,New,Content Syndication,Champion,Director,2022-01-15,,False,,62,True,Bad Data,2025-02-12,False,True,False,23783564a94e405a,
e5145b2f85524b1c,support@perez.com,Michelle,Curtis,,Flores Inc,New,Partner,CISO,Individual Contributor,2023-06-01,,False,,291,False,,,False,False,False,cf77893042d94f67,
a72d2167f475488f,charles.jackson@martin-jones.com,Charles,Jackson,,Wheeler-Austin,New,Content Syndication,Non-Prospect,C-Level,2022-01-15,,False,,206,False,,,True,False,False,e5d15d07d9344bf6,
7036597206384b9e,timothy.johnson@martinpresto.com,Timothy,Johnson,Chiropractor,Harris-Lee,MQL,Webinar,Economic Buyer,Director,2023-06-01,2025-01-06,False,,216,False,,,False,False,False,41e421f65ac14b7e,
0adcce7a33284009,heidi.bowen@fernandezgue.com,Heidi,Bowen,,Long PLC,New,Event,,,2023-06-01,,False,,244,False,,,False,False,False,9af6ab3d22ec4a9f,
6bf7588780a74c43,mary.hernandez@smith-miller.com,Mary,Hernandez,,Gonzalez-Johnson,New,Event,,,2022-01-15,,False,,257,False,,,False,False,True,ceb966cdc6384b44,
da57d04b79784575,wellsdarrell@outlook.com,George,Carter,Occupational therapist,Burns-Guerrero,New,Purchased List,CISO,,2023-06-01,,False,,132,False,,,False,False,False,8acdbd7b7e314548,
c99baf82b51441eb,christopher.stephens@watsongroup.com,Christopher,Stephens,,Griffin LLC,MQL,Web,Non-Prospect,VP,2022-07-10,2024-11-24,False,,154,False,,,False,False,False,,
dac1fb0ef8c24e17,scott.baker@elliott-hern.com,Scott,Baker,Chief Strategy Officer,Barnett PLC,MQL,Purchased List,,C-Level,2024-03-10,2025-02-12,False,,78,False,,,True,False,False,059435d5a9a64e60,
59b9e7554f0949cb,robert.avila@spencergroup.com,Robert,Avila,"Scientist, research (medical)",Sheppard-Mcdaniel,MQL,Content Syndication,Non-Prospect,,2023-01-20,2025-04-28,False,,253,False,,,False,False,False,ad575c2b40b54cb7,
81fc4372869b4d59,thomasmiller@outlook.com,Sharon,Armstrong,,"Duncan, Black and Duncan",MQL,Content Syndication,Non-Prospect,Manager,2022-01-15,2024-12-04,False,,242,False,,,True,False,False,fb63b953d32146fc,
c64455e48bf64610,tonya.hernandez@thompson-joy.com,Tonya,Hernandez,"Engineer, mining",Martinez Group,MQL,Content Syndication,,Individual Contributor,2024-03-10,2024-11-27,False,,199,False,,,False,False,False,7a1313cef6c94a1e,
9bd395cc2abb4996,wendyburton@outlook.com,Christian,Vega,"Therapist, nutritional",Flores-Acosta,New,Partner,End User,,2022-01-15,,False,,9,True,Bad Data,2024-07-23,False,False,True,6e4e0179219a47d1,
c9605d14c61440fd,lindsay.miller@sandersnguye.com,Lindsay,Miller,Proofreader,Buchanan PLC,New,Web,Champion,,2023-06-01,,False,,77,False,,,False,False,False,564f746359164f45,
10c979587b494efe,briana.harrington@perryandsons.com,Briana,Harrington,Tax adviser,"Aguilar, Hanna and Garcia",MQL,Webinar,Economic Buyer,,2022-01-15,2025-04-04,False,,149,False,,,True,False,False,83a12664aa8148b3,
6bc88a74ad464f7e,daniel.chan@dillon-beard.com,Daniel,Chan,Paediatric nurse,Reyes-Washington,MQL,Partner,,,2025-03-19,2024-12-30,False,,212,False,,,False,True,False,4e93dfdd0d8d4e71,
2bca12bf4b4744b1,chelsea.johnson@powell-montg.com,Chelsea,Johnson,,Foster LLC,MQL,Partner,,Individual Contributor,2024-03-10,2025-04-23,False,,35,False,,,False,False,False,e91d8e08aef44e24,
8ec4f0fa8297402f,xmccall@rediffmail.com,Hannah,Williams,Advertising account planner,Roth-Turner,Recycled,Referral,CISO,Individual Contributor,2022-05-03,,False,,160,False,,,False,False,False,6583a0e750f449a6,
2de6277bf5974cb8,comptonjeremy@outlook.com,Juan,Vasquez,Hydrologist,"Ramos, Petersen and Adams",New,Referral,End User,Director,2024-03-10,,False,,64,False,,,True,False,False,bbb1fa375cac4fb8,
dd61d10fbede440d,robert.brewer@alexandergro.com,Robert,Brewer,Radio producer,"Camacho, Nicholson and Robertson",Recycled,Purchased List,Technical Buyer,C-Level,2023-06-01,,False,,259,False,,,False,False,False,cf77893042d94f67,
a8daf6d15e754092,support@powell.org,Erik,Collins,Air cabin crew,Lee and Sons,Disqualified,Web,End User,Individual Contributor,2024-03-10,,False,,293,False,,,False,False,False,9d8e915d08b04fcd,
adce8665be49405a,mary.wright@williams-war.com,Mary,Wright,"Engineer, civil (contracting)",Richardson-Marshall,MQL,Purchased List,Champion,,2024-10-16,2025-01-12,False,,269,False,,,False,False,False,a4b3f70c35ee4fec,
08bb87b38c4e40d3,admin@johnson.com,Randy,Leblanc,,"Arnold, Cooper and Monroe",New,Event,Champion,Individual Contributor,2024-06-10,,False,,270,False,,,False,False,False,4942a6ac0790452d,
348fafb0ca774b9c,jonathan.rivas@mitchellgrou.com,Jonathan,Rivas,,Nash and Sons,MQL,Content Syndication,Economic Buyer,Manager,2022-01-15,2025-01-25,False,,73,False,,,False,False,True,b74231fc4b44420f,
473d490d5830464b,mercedes.holland@clarkpearson.com,Mercedes,Holland,Acupuncturist,Buck-Holland,Disqualified,Webinar,Technical Buyer,,2022-11-28,,False,,67,False,,,False,False,False,2c72758ae4e14791,
30eb088c03b0445d,alyssa.williams@roberson-web.com,Carolyn,Smith,Haematologist,Woodard-York,Disqualified,Content Syndication,,Individual Contributor,2023-06-01,,False,,84,False,,,False,False,False,47edd43a56cd40d7,
ab3adfe35cbf4fcf,stephen.robinson@byrd-hollowa.com,Stephen,Robinson,,"Garcia, Hunt and Bates",MQL,Webinar,Technical Buyer,VP,2024-03-10,2024-12-30,False,,9,False,,,True,False,False,004efbb65a2d4971,
342a0674fdcc413b,megan.brooks@wheelercampb.com,Megan,Brooks,Race relations officer,Rogers LLC,New,Content Syndication,,,2022-01-15,,False,,58,False,,,False,False,False,bbb1fa375cac4fb8,
d516fd05a1124ccc,sales@douglas-farley.com,Danielle,Hensley,,Holmes and Sons,MQL,Referral,Technical Buyer,,2022-01-15,2025-02-08,False,,61,False,,,False,False,False,096a330ee7014f7b,
66793a8683834078,rachel.trujillo@powellflores.com,Rachel,Trujillo,,"Jimenez, Phillips and Meadows",MQL,Event,Champion,,2022-01-15,2024-11-19,False,,51,False,,,False,False,False,e74d29d2f7eb499a,
967c03efb2f64c58,contact@erickson.com,Richard,Doyle,Social researcher,"Glover, Knox and Powers",Recycled,Web,,,2022-01-15,,False,,237,False,,,False,False,True,3ab83df5354e4752,
06a3221da28e41b6,william.bruce@walterwhitea.com,William,Bruce,"Conservation officer, historic buildings","Green, Stokes and Hines",MQL,Webinar,Non-Prospect,,2023-06-01,2024-12-21,False,,45,False,,,True,False,True,72493771bb994ba5,
20833a3166e9463c,isaac.frazier@pena-walker.com,Isaac,Frazier,,"Savage, Fisher and Eaton",MQL,Web,Technical Buyer,Manager,2023-06-01,2025-01-05,False,,168,False,,,False,False,False,,
f65359da5b5641c0,nathan.richards@york-ruiz.com,Nathan,Richards,Television production assistant,"Blackburn, Jones and Preston",MQL,Purchased List,,VP,2023-06-01,2024-11-15,False,,227,False,,,False,False,False,b0f9b74b088b4295,
4414acb563964586,vincent.dillon@moreno-gutie.com,Vincent,Dillon,Dentist,Gay LLC,MQL,Purchased List,,Individual Contributor,2022-01-15,2025-04-25,False,,155,False,,,False,False,False,3e6292cf65e74982,
22b3e61c946e4997,robert.hudson@thomas-huffm.com,Robert,Hudson,Education administrator,Freeman Ltd,MQL,Web,CISO,Individual Contributor,2023-01-11,2025-02-18,False,,289,False,,,False,False,False,9537bfa90c294dd4,
1a8a476e0715403b,smithjoshua@mail.ru,Valerie,Edwards,,"Duran, Burns and Gallagher",Recycled,Web,,Individual Contributor,2024-03-10,,False,,232,False,,,False,False,False,cfd4742f057a457a,
8260d17b57484d05,christopher.mendez@jordanpatter.com,Christopher,Mendez,,Ferguson Ltd,Recycled,Event,Technical Buyer,,2024-03-10,,False,,171,True,No Longer With Company,2024-08-29,False,False,False,47edd43a56cd40d7,
4c041bd58f024b89,nathan.smith@sherman-schm.com,Nathan,Smith,,"Smith, Gross and Perez",New,Web,,,2022-01-15,,False,,128,False,,,False,False,False,d8e325b650e84c07,
1b690874435840a4,natalie.collins@reyesplc.com,Natalie,Collins,,Brown Inc,MQL,Referral,,C-Level,2023-06-01,2025-04-15,False,,65,False,,,False,False,False,,
2e32eab771de4fd4,kenneth.carter@meyerwarrena.com,Kenneth,Carter,Contractor,Ferrell-Henry,Qualified,Webinar,CISO,,2023-06-01,,False,,219,False,,,False,False,False,,
2e57f039f1704f86,karen.martin@smith-walker.com,Karen,Martin,,Gross PLC,MQL,Content Syndication,,,2022-01-15,2024-12-21,False,,124,False,,,False,False,False,,
031c58f430a14f3c,william.martinez@santosjohnso.com,William,Martinez,,"Dean, Wheeler and Williams",Attempted,Web,Champion,Director,2023-06-01,,False,,74,False,,,False,False,False,2c72758ae4e14791,
c94051b2ed99411c,daniel.huff@norrisgroup.com,Daniel,Huff,"Producer, radio",Martinez-King,Disqualified,Web,,Individual Contributor,2024-03-10,,False,,153,False,,,False,False,False,,
0487d1044d244198,tammie.martinez@riveragarcia.com,Jacqueline,Harris,"Scientist, product/process development",Dean-Haynes,MQL,Event,End User,Individual Contributor,2023-06-01,2025-01-18,False,,15,False,,,False,False,True,adac81a37e35411e,
2924631d59514f56,jesse.little@scott-smith.com,Robert,Roach,,Gonzalez-Gonzalez,MQL,Webinar,,,2023-06-01,2024-12-10,False,,51,False,,,False,False,False,,
158e03d110974cc8,michaelortiz@yahoo.com,Jose,Mills,,Kelley and Sons,New,Web,Technical Buyer,,2022-10-26,,False,,191,True,Duplicate,2025-01-25,False,False,False,cfd4742f057a457a,
ea2f4c0072a04841,haley.castillo@smithltd.com,Haley,Castillo,Chartered public finance accountant,Conley Ltd,Attempted,Partner,Champion,,2023-06-01,,False,,240,False,,,False,False,True,,
7abcacaeefec4bb0,troy.herring@jonescumming.com,Troy,Herring,,Hinton-Phillips,New,Event,,,2023-06-01,,False,,18,False,,,False,False,False,95d0c4c8b63a4dee,
91b3ed7f6b8344d2,steven.garcia@sawyerllc.com,Steven,Garcia,Media buyer,"Edwards, Rodgers and Davis",Disqualified,Content Syndication,End User,Individual Contributor,2022-01-15,,False,,218,False,,,False,False,False,2a7da0d9e597417e,
7d9c3a721fea4145,spam_cluster@example.com,Katherine,Williams,,Friedman-Adams,New,Partner,CISO,,2022-05-17,,False,,102,True,No Longer With Company,2024-12-06,True,True,True,7a1313cef6c94a1e,
d801501544064e42,ian66@hotmail.com,Jessica,Watson,"Programmer, multimedia",Houston-Vaughn,Recycled,Partner,,,2023-06-01,,False,,6,False,,,False,False,False,564f746359164f45,
28d04c644bb94888,danielhorton@outlook.com,Timothy,Fisher,Barrister's clerk,Garcia PLC,New,Partner,Technical Buyer,Manager,2023-06-01,,False,,107,False,,,False,False,False,,
6d5e659fd2064786,timothy.carroll@white-james.com,Timothy,Carroll,Mechanical engineer,"Johnson, Cohen and Roberson",Recycled,Referral,,Individual Contributor,2024-03-10,,False,,16,False,,,False,False,False,1b5b9ffdd5d7400e,
414b6112183144bd,teresa.anderson@rodriguez-je.com,Teresa,Anderson,,Green LLC,MQL,Partner,Champion,Individual Contributor,2024-03-10,2025-04-03,False,,87,False,,,False,False,False,4de94d1b77084748,
97df1fe4451d41ab,alexander.oneill@saundersraya.com,Alexander,Oneill,,"Mills, Haynes and Davis",MQL,Purchased List,,C-Level,2024-03-10,2025-04-16,False,,200,False,,,True,False,False,,
e8865e09409a440f,dorothy.wright@alvarado-dav.com,Dorothy,Wright,,"Mcclain, Salazar and Smith",Attempted,Partner,CISO,,2024-03-10,,False,,234,False,,,False,False,False,dcd25584c7804dd9,
1664feb8ce204826,sarah.wagner@christian-bo.com,Sarah,Wagner,Cabin crew,Flores-Rivera,MQL,Webinar,End User,Individual Contributor,2024-03-10,2025-01-04,False,,89,False,,,False,False,False,0bcadb57d2cd46e7,
27d42a97bada439d,joshua.hunter@schneiderpow.com,Joshua,Hunter,Psychiatric nurse,Solis-West,Attempted,Content Syndication,Economic Buyer,,2022-01-15,,False,,111,False,,,False,True,False,514cbd01afce49e6,
f7d44064291b4d74,ashley.meza@curryperryan.com,Melissa,West,,Powell Inc,New,Web,Non-Prospect,VP,2023-06-01,,False,,195,False,,,True,False,False,aa54fe9216b94308,
9968bb12a175448a,angela.smith@connerplc.com,Angela,Smith,Industrial buyer,"Hart, Pena and Bryant",Attempted,Purchased List,,Individual Contributor,2024-03-10,,False,,9,False,,,False,False,False,0bcadb57d2cd46e7,
ca3a7ab389184b2f,matthew.bryan@richardllc.com,Matthew,Bryan,"Surveyor, minerals","Greene, Moran and Cox",MQL,Referral,,Director,2024-03-10,2024-11-03,False,,52,False,,,False,False,False,6f2e417b37344727,
7504522214d045cd,aaronkelly@mail.ru,Shaun,Davis,,"Boyd, Park and Williams",MQL,Partner,Non-Prospect,Individual Contributor,2024-02-17,2025-01-13,False,,32,False,,,True,False,False,2a3518d675cc414f,
3d76c0ce130c42bd,frank.taylor@newtonortiza.com,Frank,Taylor,,Martinez Group,New,Event,,Manager,2024-03-10,,False,,165,False,,,False,False,False,aa54fe9216b94308,
08dbf0c8948f42cd,jason.summers@loveinc.com,Jason,Summers,,House Ltd,Recycled,Webinar,CISO,Individual Contributor,2023-06-01,,False,,291,False,,,False,False,False,2a3518d675cc414f,
73cda00ad5844668,lellis@hotmail.com,Brianna,Barton,Retail merchandiser,Maynard Inc,MQL,Event,End User,,2022-07-19,2025-04-26,False,,119,False,,,False,False,False,a83a575be6504c8a,
d169b48a0b9b4d30,alyssa.williams@roberson-web.com,Alyssa,Williams,,Holt and Sons,MQL,Purchased List,Non-Prospect,,2022-01-15,2025-03-26,False,,19,False,,,False,False,False,a7decdfd52624fd4,
953dba724da64685,jessica.anderson@sandoval-obr.com,Jessica,Anderson,IT technical support officer,"Keith, Barnes and Lynch",Qualified,Purchased List,,Individual Contributor,2023-08-20,,False,,127,True,No Longer With Company,2024-10-08,False,False,False,46af312ea5b447a6,
02bf2c1a6d104962,spam_cluster@example.com,Heather,Wright,Contracting civil engineer,Gutierrez Ltd,MQL,Webinar,Technical Buyer,C-Level,2022-01-15,2025-03-17,False,,40,False,,,False,False,False,128c1ce56146432a,
c5053e8a90c14f28,sales@kelley.net,Olivia,Hunt,"Engineer, water",Clark Ltd,New,Partner,Economic Buyer,Director,2023-06-01,,False,,221,False,,,False,False,False,,
b5ed456940324d7b,spam_cluster@example.com,Kelly,Reed,"Editor, magazine features","Daniels, Walsh and Page",MQL,Event,Non-Prospect,,2022-01-15,2025-02-11,False,,69,False,,,False,False,True,62bcba88525a4e53,
f6d07349f1b249d7,kathleen.hart@duncancontre.com,Kathleen,Hart,"Social research officer, government",Rich-Henderson,Attempted,Event,Non-Prospect,Individual Contributor,2023-06-01,,False,,209,False,,,False,False,False,72493771bb994ba5,
a7f1098819a54c35,alexander.rodriguez@thomas-santi.com,Alexander,Rodriguez,"Engineer, communications",Christensen-Martin,MQL,Webinar,End User,,2023-06-01,2025-01-22,False,,185,False,,,False,False,True,,
57a6edd2b0744232,justin.king@vaughnllc.com,Justin,King,"Engineer, electronics","Johnson, Cervantes and Garcia",MQL,Event,Technical Buyer,,2024-05-06,2025-04-07,False,,41,False,,,False,False,False,3c9e2ac8fbf64621,
5c77c54c5b3d43b4,miranda.stevenson@newtonplc.com,Miranda,Stevenson,Neurosurgeon,Dixon Ltd,Disqualified,Web,,Individual Contributor,2023-06-01,,False,,203,True,Personal Email,2024-10-07,False,False,False,dcd25584c7804dd9,
d470dfac3c6544d9,keith.beck@hughes-frye.com,Keith,Beck,Intelligence analyst,"Brown, Manning and Harris",MQL,Web,Non-Prospect,Individual Contributor,2023-06-01,2025-03-14,False,,230,False,,,False,False,False,4942a6ac0790452d,
1ad8a9851479414c,misty.dalton@greer-pruitt.com,Misty,Dalton,,"Payne, Morrison and Parsons",New,Web,,Individual Contributor,2024-08-21,,False,,299,True,No Longer With Company,2025-02-17,False,False,False,c348fa4c16884f49,
c3da9723707a430d,tamara.phillips@luceroinc.com,Tamara,Phillips,,Moss Inc,Recycled,Partner,End User,,2023-06-01,,False,,219,False,,,False,False,False,92dcf995cbfd43f9,
64fd54a58d2a41ed,spam_cluster@example.com,Nicholas,Patterson,"Accountant, chartered public finance",Owens-Pineda,New,Referral,,Manager,2024-03-10,,False,,143,False,,,True,False,False,e5d15d07d9344bf6,
40af065804454a7b,bill.mcfarland@williamsrand.com,Bill,Mcfarland,Illustrator,Tyler-Pierce,MQL,Partner,End User,,2023-06-12,2025-01-28,False,,119,False,,,False,False,False,aa54fe9216b94308,
2e6f7ffc45884926,susanmeyer@rediffmail.com,Charles,Zimmerman,,Perry PLC,MQL,Webinar,Non-Prospect,Manager,2023-06-01,2025-03-25,False,,16,False,,,False,False,False,1d33a6596398412b,
71da6ebe097246a3,richard.bailey@alvaradollc.com,Richard,Bailey,Media planner,Robinson-Goodwin,MQL,Webinar,End User,Individual Contributor,2022-01-15,2024-11-13,False,,167,False,,,True,False,True,6926da70bca94eaa,
7ab848532300453a,alyssa.barajas@smithcaldwel.com,Alyssa,Barajas,Visual merchandiser,"Sanchez, Williams and Blackwell",MQL,Purchased List,Economic Buyer,,2022-01-15,2025-03-04,False,,193,False,,,False,False,False,88567846d40a46de,
6c3a50f89c2e4280,patrick.hogan@cruzplc.com,Patrick,Hogan,Heritage manager,Pruitt LLC,MQL,Content Syndication,End User,,2022-01-15,2024-11-30,False,,160,False,,,False,True,False,3634def622744939,
ed76fd913ab74b06,contact@williams-villanueva.com,Willie,Hicks,,"Miller, Davis and Bonilla",Attempted,Purchased List,Non-Prospect,Manager,2024-03-10,,False,,235,False,,,False,False,False,1b7db62ec0c34772,
72e2e2794c6f4d88,kerri.ferguson@jonessantiag.com,Kerri,Ferguson,,Harris Ltd,MQL,Webinar,Technical Buyer,Individual Contributor,2024-03-10,2024-12-05,False,,192,False,,,False,False,False,0defc70b1f6f47c4,
945892b5c4114cf9,elucas@yandex.com,Natalie,Figueroa,"Designer, exhibition/display",Stevens LLC,MQL,Purchased List,End User,,2023-01-20,2024-11-13,False,,216,False,,,True,True,False,e532eb8deac647ae,
d373575bfc004a77,lauragrant@libero.it,Benjamin,Jones,"Teacher, special educational needs",Bartlett Group,Qualified,Content Syndication,Non-Prospect,,2022-01-15,,False,,234,False,,,False,False,False,,
975b72922ef34f4c,darren.salazar@parkerltd.com,Paul,Mccoy,Commissioning editor,"Smith, Cortez and Brown",Attempted,Web,Technical Buyer,VP,2024-09-05,,False,,86,False,,,True,False,False,2a3518d675cc414f,
209a232a3f3e4cb8,julie.williams@howardplc.com,Julie,Williams,Claims inspector/assessor,Buchanan-Turner,MQL,Partner,Non-Prospect,,2024-03-10,2025-03-31,False,,192,False,,,False,False,False,bcbc86ea2b414bc7,
90a9cfd4d2034f22,christopher.hubbard@james-short.com,Christopher,Hubbard,,Moore-Robinson,Attempted,Purchased List,,Individual Contributor,2022-01-15,,False,,245,False,,,False,False,False,,
2c411125e9e141fb,julie.robles@phillipswalt.com,Julie,Robles,Midwife,Spencer PLC,Attempted,Partner,Champion,,2024-03-19,,False,,271,False,,,False,False,False,5121cef210e14080,
ee3bbbcbae21429d,donald.williams@carlsonmedin.com,Donald,Williams,,Goodman Ltd,New,Web,Technical Buyer,Individual Contributor,2022-01-15,,False,,82,False,,,True,False,False,2e5e7aeb1dd44dfd,
c75985c20800406f,maurice.gutierrez@yorkthomasan.com,Maurice,Gutierrez,Warehouse manager,Lee-White,New,Partner,Economic Buyer,Manager,2024-03-10,,False,,180,False,,,False,False,False,030ca3bf068d4b35,
b688fbf38d6b4705,enewman@yandex.com,Lauren,Phelps,Horticultural therapist,"Jones, Garcia and Swanson",New,Content Syndication,Non-Prospect,,2024-01-15,,False,,133,False,,,False,False,False,c3f457f810e94ce6,
2080e7be141a4019,tony.rivera@lambertandso.com,Tony,Rivera,,Harvey-Mccullough,Recycled,Event,,Director,2024-03-10,,False,,78,False,,,False,False,False,e068c6c094e843b5,
