entity_id,entity_type,first_name,last_name,email,email_type,title,job_persona,job_level,company,lead_status,readiness_score,priority_tier,is_actionable,engagement_component,account_component,persona_component,intent_component,real_responses_30d,real_responses_90d,webinar_event_attended_90d,days_since_last_response,auto_share,real_engagements,total_engagements,pct_responses_30d,pct_responses_90d,pct_webinar_90d,pct_recency,account_id,is_icp_qualified,is_named_account,intent_score,employee_count,annual_revenue,industry,pct_employee_count,pct_annual_revenue,pct_intent,mkto_score,mkto_score_normalized,mql_date,is_mql,dq_flags,flag_count,has_opted_out,email_bounced,no_longer_with_company,is_disqualified,dq_reason,score_explanation,_archetype,rank
44f2f9be487a4261,lead,Brent,Glass,brent.glass@underwood-fo.com,corporate,Air traffic controller,Champion,Manager,,New,37.0,Nurture,True,0.2698,0.1723,0.6,0.7378,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,d379b3da684d4431,False,False,71.0,647.0,100771460.86,Media,0.43519441674975073,0.42622133599202394,0.7377866400797607,14,4.666666666666667,,False,NO_ENGAGEMENT,1,False,False,False,False,,no recorded engagement | Manager Champion | high account intent (71) | flags: NO_ENGAGEMENT,,569
c5fdd615689c47c8,lead,Jacqueline,Cherry,jacqueline.cherry@lucas-case.com,corporate,"Designer, exhibition/display",Technical Buyer,Individual Contributor,,Attempted,37.0,Nurture,True,0.2698,0.3362,0.6,0.5179,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,ea4ab61c9d99480e,False,False,41.0,347.0,35583347.91,Insurance,0.35543369890329013,0.3255234297108674,0.5179461615154536,166,55.333333333333336,,False,STALE_LEGACY_SCORE|NO_ENGAGEMENT,2,False,False,False,True,No Longer With Company,no recorded engagement | Individual Contributor Technical Buyer | flags: STALE_LEGACY_SCORE|NO_ENGAGEMENT,,569
4b8673b3f7b2475a,lead,Maria,Burke,maria.burke@hooverwhitea.com,corporate,"Geneticist, molecular",Non-Prospect,Manager,,MQL,36.9,Blocked,False,0.3538,0.1461,0.275,0.8136,0,1,1,62,0.667,1,3,0.28452579034941766,0.5898502495840267,0.7146422628951747,0.5341098169717138,1f0c337008524b22,False,False,82.0,308.0,67003488.43,Media,0.339481555333998,0.39082751744765704,0.8135593220338984,215,71.66666666666667,2025-03-11,True,OPT_OUT|NON_PROSPECT,2,True,False,False,False,,engaged in last 90 days | attended 1 webinar/event(s) in 90d | high account intent (82) | flags: OPT_OUT|NON_PROSPECT,,572
201a9111cca74339,lead,Michael,Anderson,mark62@outlook.com,free_email,,,VP,,MQL,36.8,Nurture,True,0.1349,0.3716,0.625,0.8829,0,0,0,999,1.0,0,4,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,bdd89c0f129a4920,False,False,89.0,418.0,125047987.98,Telecommunications,0.3843469591226321,0.47357926221335994,0.882851445663011,183,61.0,2025-02-28,True,FREE_EMAIL|AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,5,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | high account intent (89) | flags: FREE_EMAIL|AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,573
07cf4897c3fd4362,lead,James,Morrison,james.morrison@jonesbeanand.com,corporate,"Psychologist, forensic",,VP,,MQL,36.8,Nurture,True,0.3695,0.1232,0.625,0.4352,1,1,1,28,0.833,1,6,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.5823627287853577,8d611d9d99c746e0,False,False,31.0,229.0,28245305.17,Energy,0.3240279162512463,0.292123629112662,0.43519441674975073,39,13.0,2025-01-11,True,OPT_OUT|AUTOMATION_INFLATED,2,True,False,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | ⚠ engagement mostly automated emails | flags: OPT_OUT|AUTOMATION_INFLATED,,573
53e221ef56214e7c,lead,Benjamin,Lucas,benjamin.lucas@kelly-norman.com,corporate,,Champion,Individual Contributor,,MQL,36.8,Nurture,True,0.1349,0.6028,0.5,0.6979,0,0,0,999,1.0,0,5,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,876f1bb8e2924b75,True,False,69.0,1012.0,120750536.03,Technology,0.5468594217347956,0.467098703888335,0.6979062811565304,4,1.3333333333333335,2024-11-07,True,AUTOMATION_INFLATED|BROKEN_CONV_LINK|NO_ENGAGEMENT,3,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | Individual Contributor Champion | ICP-qualified account | flags: AUTOMATION_INFLATED|BROKEN_CONV_LINK|NO_ENGAGEMENT,,573
f6cc166acabe4d35,lead,Peter,Rodriguez,peter.rodriguez@howardmiller.com,corporate,Energy manager,Non-Prospect,Individual Contributor,,Disqualified,36.8,Blocked,False,0.2698,0.3629,0.175,0.8923,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,1c2c7771838d4403,False,False,90.0,20091.0,3507765566.27,Media,0.8983050847457628,0.9162512462612163,0.8923230309072782,57,19.0,,False,EMAIL_BOUNCED|NON_PROSPECT|COMPETITOR|NO_ENGAGEMENT,4,False,True,False,True,Competitor,no recorded engagement | high account intent (90) | flags: EMAIL_BOUNCED|NON_PROSPECT|COMPETITOR|NO_ENGAGEMENT,,573
528de1e636c4425f,lead,Dennis,Sanchez,jose.mercado@lunainc.com,corporate,"Production assistant, television",End User,,,New,36.7,Nurture,True,0.1349,0.6257,0.375,0.7891,0,0,0,999,1.0,0,14,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,5aa70c47cf8a4798,True,False,80.0,983.0,224864863.77,Healthcare,0.5428713858424726,0.5857427716849452,0.7891326021934197,95,31.666666666666664,,False,AUTOMATION_INFLATED|NO_ENGAGEMENT,2,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | nan End User | ICP-qualified account | high account intent (80) | flags: AUTOMATION_INFLATED|NO_ENGAGEMENT,,577
c526483f142a4008,lead,Heather,Woods,info@reyes.com,shared_mailbox,"Civil engineer, contracting",Technical Buyer,,,MQL,36.7,Nurture,True,0.2179,0.3559,0.6,0.6466,0,0,0,602,0.667,1,3,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.45091514143094846,f1bb53af63424868,False,False,62.0,353.0,91557250.17,Insurance,0.3604187437686939,0.41924227318045865,0.6465603190428714,76,25.333333333333336,2024-11-21,True,SHARED_MAILBOX,1,False,False,False,False,,last engagement 602 days ago (stale) | nan Technical Buyer | flags: SHARED_MAILBOX,,577
9e70907913244891,lead,Christine,Glenn,christine.glenn@washingtonan.com,corporate,Music tutor,Champion,Individual Contributor,,Recycled,36.7,Blocked,False,0.2288,0.3894,0.5,0.6675,0,0,0,179,0.625,3,8,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.47420965058236275,7834506c04fd4abd,False,False,64.0,853.0,107497446.38,Government,0.5129611166500498,0.43419740777667,0.6674975074775673,293,97.66666666666667,,False,OPT_OUT,1,True,False,False,False,,last engagement 179 days ago (stale) | Individual Contributor Champion | flags: OPT_OUT,,577
6d4321908bfe47e6,contact,John,Reeves,john.reeves@hinesbradfor.com,corporate,,,,,Active,36.6,Nurture,True,0.3815,0.194,0.35,0.5628,2,2,0,10,0.8,3,15,0.7543640897755611,0.6945137157107232,0.33915211970074816,0.7556109725685786,b558bec84a8345e7,False,False,45.0,727.0,151104245.56,Retail,0.4675972083748754,0.5024925224327019,0.5628115653040877,77,38.5,,False,AUTOMATION_INFLATED|INCOMPLETE_PROFILE,2,False,False,False,False,,engaged in last 30 days | 2 real responses in 30d | ⚠ engagement mostly automated emails | flags: AUTOMATION_INFLATED|INCOMPLETE_PROFILE,,580
3166a9d90f92413e,lead,Amanda,Gibson,amanda.gibson@currybakeran.com,corporate,Meteorologist,Non-Prospect,,,MQL,36.6,Blocked,False,0.5607,0.25,0.175,0.0623,1,2,0,30,0.0,4,4,0.6464226289517471,0.7071547420965059,0.31530782029950083,0.5740432612312811,,,,,,,,0.05782652043868395,0.05782652043868395,0.06231306081754736,247,82.33333333333334,2025-01-04,True,DO_NOT_CONTACT|NON_PROSPECT|INCOMPLETE_PROFILE,3,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | named target account | ICP-qualified account | flags: DO_NOT_CONTACT|NON_PROSPECT|INCOMPLETE_PROFILE,,580
f6395ef3b4594259,lead,Kristen,Harris,kristen.harris@johnsoncerva.com,corporate,"Surveyor, planning and development",Non-Prospect,,,MQL,36.6,Blocked,False,0.571,0.1198,0.175,0.2009,2,2,1,17,0.4,3,5,0.7670549084858569,0.7071547420965059,0.7146422628951747,0.6663893510815309,40c2eda23c4f427f,False,False,10.0,181.0,30461674.91,Media,0.28664007976071787,0.31256231306081755,0.2008973080757727,104,34.66666666666667,2025-03-26,True,NON_PROSPECT,1,False,False,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 2 real responses in 30d | flags: NON_PROSPECT,,580
3dbbd573943f4a13,contact,Christy,Campbell,estradadavid@hotmail.com,free_email,"Engineer, communications",Technical Buyer,,,Qualified,36.6,Nurture,True,0.1423,0.3635,0.6,0.8829,0,0,0,999,1.0,0,7,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,fc2523a6d56548e9,False,False,89.0,16986.0,4154862257.34,Manufacturing,0.890827517447657,0.9267198404785643,0.882851445663011,68,34.0,,False,NO_LONGER_WITH_COMPANY|FREE_EMAIL|AUTOMATION_INFLATED|NO_ENGAGEMENT,4,False,False,True,False,,no recorded engagement | ⚠ engagement mostly automated emails | nan Technical Buyer | high account intent (89) | flags: NO_LONGER_WITH_COMPANY|FREE_EMAIL|AUTOMATION_INFLATED|NO_ENGAGEMENT,,580
8ef100b6107848f6,lead,Katie,Good,katie.good@stuartbrooks.com,corporate,"Production assistant, radio",Non-Prospect,,,MQL,36.5,Blocked,False,0.3997,0.3894,0.175,0.4093,1,1,0,5,0.667,3,9,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.8469217970049917,edf3b7ee3da04803,False,False,30.0,36633.0,10750292912.57,Media,0.956630109670987,0.9905284147557328,0.40927218344965105,230,76.66666666666667,2025-01-07,True,NON_PROSPECT,1,False,False,False,False,,engaged in last 7 days | 1 real responses in 30d | flags: NON_PROSPECT,,584
97fe900557124faf,lead,Robert,Hernandez,robert.hernandez@aguilarhanna.com,corporate,,,C-Level,,MQL,36.5,Nurture,True,0.1349,0.5482,0.675,0.5758,0,0,0,999,1.0,0,4,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,51fc143e50854e87,True,False,47.0,268.0,75928378.33,Healthcare,0.33449651046859424,0.40628115653040875,0.5757726819541376,59,19.666666666666664,2025-02-12,True,AUTOMATION_INFLATED|NO_ENGAGEMENT|INCOMPLETE_PROFILE,3,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | ICP-qualified account | flags: AUTOMATION_INFLATED|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,584
979d847f9df3430b,lead,Nathan,Lynch,nathan.lynch@cruzjoyceand.com,corporate,,Champion,,,New,36.4,Nurture,True,0.3001,0.3894,0.5,0.4093,1,1,0,28,0.875,1,8,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.5823627287853577,edf3b7ee3da04803,False,False,30.0,36633.0,10750292912.57,Media,0.956630109670987,0.9905284147557328,0.40927218344965105,253,84.33333333333334,,False,AUTOMATION_INFLATED|INCOMPLETE_PROFILE,2,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | ⚠ engagement mostly automated emails | nan Champion | flags: AUTOMATION_INFLATED|INCOMPLETE_PROFILE,,586
4b236e29507a408c,contact,Mark,Simon,mark.simon@scottlopezan.com,corporate,Hotel manager,Economic Buyer,,,MQL,36.4,Blocked,False,0.4374,0.25,0.575,0.0623,3,4,0,10,0.722,5,18,0.8254364089775561,0.8179551122194514,0.33915211970074816,0.7556109725685786,,,,,,,,0.05782652043868395,0.05782652043868395,0.06231306081754736,22,11.0,2024-11-11,True,EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY|DO_NOT_CONTACT|AUTOMATION_INFLATED|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,6,False,True,True,False,,engaged in last 30 days | 3 real responses in 30d | ⚠ engagement mostly automated emails | nan Economic Buyer | named target account | ICP-qualified account | flags: EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY|DO_NOT_CONTACT|AUTOMATION_INFLATED|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,,586
8977f0f5cdae49b8,lead,Jackson,Mcclure,jackson.mcclure@lopez-willia.com,corporate,,Non-Prospect,Manager,,New,36.4,Blocked,False,0.4742,0.0865,0.275,0.4586,1,1,1,3,0.667,1,3,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.8951747088186356,29db89c3dc064f21,False,False,33.0,118.0,10019094.43,Media,0.23878364905284147,0.19391824526420737,0.45862412761714855,291,97.0,,False,OPT_OUT|NON_PROSPECT,2,True,False,False,False,,engaged in last 7 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | flags: OPT_OUT|NON_PROSPECT,,586
b2e37206348d4ae4,lead,Shannon,Forbes,morganmatthew@yahoo.com,free_email,Archivist,,VP,,New,36.4,Nurture,True,0.1349,0.7075,0.625,0.4093,0,0,0,999,1.0,0,28,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,252a4324713a470b,True,False,30.0,6960.0,825799557.64,Healthcare,0.7831505483549352,0.7542372881355932,0.40927218344965105,264,88.0,,False,FREE_EMAIL|AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,4,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | ICP-qualified account | flags: FREE_EMAIL|AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,586
1a93e516d575417f,lead,Garrett,Phillips,vaughnrebecca@gmail.com,free_email,"Psychologist, educational",,,,MQL,36.3,Nurture,True,0.2698,0.2758,0.35,0.8011,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,209bb6e2f63a425d,False,False,81.0,3987.0,443365289.64,Education,0.6969092721834497,0.6819541375872383,0.8010967098703888,161,53.666666666666664,2024-11-20,True,NO_LONGER_WITH_COMPANY|FREE_EMAIL|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,5,False,False,True,False,,no recorded engagement | high account intent (81) | flags: NO_LONGER_WITH_COMPANY|FREE_EMAIL|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,590
f5e135b1bf6144f6,lead,Jeffrey,Wright,jeffrey.wright@floresmckenz.com,corporate,,End User,,,Disqualified,36.3,Nurture,True,0.2698,0.1454,0.375,0.9501,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,fbd6e881517a44c4,False,False,97.0,395.0,52076075.86,Education,0.3698903290129611,0.35692921236291125,0.9501495513459621,1,0.33333333333333337,,False,NO_LONGER_WITH_COMPANY|NO_ENGAGEMENT|INCOMPLETE_PROFILE,3,False,False,True,False,,no recorded engagement | nan End User | high account intent (97) | flags: NO_LONGER_WITH_COMPANY|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,590
a5876ac0dc52417a,lead,Lauren,Phelps,lauren.phelps@murraydunnan.com,corporate,Broadcast engineer,Economic Buyer,Director,,MQL,36.3,Nurture,True,0.1349,0.7214,0.775,0.2323,0,0,0,999,1.0,0,2,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,b501fdae70284fac,True,False,13.0,5849.0,1665400398.24,Technology,0.7567298105682951,0.8504486540378864,0.23230309072781655,155,51.66666666666667,2025-02-07,True,AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,3,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | Director Economic Buyer | ICP-qualified account | flags: AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,590
570c6ab5f01e45b0,contact,Evan,Wilson,autumn74@yahoo.com,free_email,Merchant navy officer,,,,MQL,36.2,Nurture,True,0.2846,0.1946,0.35,0.8569,0,0,0,999,0.0,0,0,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,bc212a4c068f41f4,False,False,85.0,713.0,165703429.49,Energy,0.4581256231306082,0.5149551345962113,0.8569292123629113,131,65.5,2024-11-26,True,NO_LONGER_WITH_COMPANY|FREE_EMAIL|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,5,False,False,True,False,,no recorded engagement | high account intent (85) | flags: NO_LONGER_WITH_COMPANY|FREE_EMAIL|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,593
d056af00993a411d,contact,Beverly,Green,beverly.green@vasquezmorga.com,corporate,Chartered public finance accountant,,Individual Contributor,,Qualified,36.2,Nurture,True,0.2846,0.2983,0.35,0.7173,0,0,0,999,0.0,0,0,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,aabec9493a024b76,False,False,70.0,122.0,20210156.09,Healthcare,0.2477567298105683,0.24376869391824527,0.7173479561316052,22,11.0,,False,EMAIL_BOUNCED|NO_ENGAGEMENT,2,False,True,False,False,,no recorded engagement | high account intent (70) | flags: EMAIL_BOUNCED|NO_ENGAGEMENT,,593
449e7a99e6af4661,lead,Michael,Hill,michael.hill@cannonjohnso.com,corporate,Volunteer coordinator,Champion,Individual Contributor,,Disqualified,36.2,Nurture,True,0.2698,0.3713,0.5,0.5179,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,aa0509047e9c4d04,False,False,41.0,677.0,90115462.5,Telecommunications,0.4426719840478564,0.4137587238285145,0.5179461615154536,251,83.66666666666667,,False,NO_LONGER_WITH_COMPANY|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT,4,False,False,True,True,Personal Email,no recorded engagement | Individual Contributor Champion | flags: NO_LONGER_WITH_COMPANY|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,593
c78975472bf94527,contact,Christopher,Richardson,christopher.richardson@wilsonhiggin.com,corporate,Professor Emeritus,Technical Buyer,Director,,Nurture,36.2,Blocked,False,0.2064,0.3894,0.8,0.4093,0,0,0,152,0.833,1,6,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.5112219451371571,edf3b7ee3da04803,False,False,30.0,36633.0,10750292912.57,Media,0.956630109670987,0.9905284147557328,0.40927218344965105,83,41.5,,False,OPT_OUT|AUTOMATION_INFLATED,2,True,False,False,False,,last engagement 152 days ago (stale) | ⚠ engagement mostly automated emails | Director Technical Buyer | flags: OPT_OUT|AUTOMATION_INFLATED,,593
e45ff9f4f9fa4163,contact,Cynthia,Pierce,cynthia.pierce@weberplc.com,corporate,"Social research officer, government",Champion,Manager,,MQL,36.1,Nurture,True,0.1423,0.3452,0.6,0.8724,0,0,0,999,1.0,0,5,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,f1c3b280ce5249d8,False,False,88.0,20117.0,1382179967.48,Retail,0.9022931206380858,0.8235294117647058,0.872382851445663,96,48.0,2024-12-24,True,EMAIL_BOUNCED|AUTOMATION_INFLATED|BROKEN_CONV_LINK|NO_ENGAGEMENT,4,False,True,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | Manager Champion | high account intent (88) | flags: EMAIL_BOUNCED|AUTOMATION_INFLATED|BROKEN_CONV_LINK|NO_ENGAGEMENT,,597
bafce697f1c342b0,contact,Rhonda,Moore,jean87@yahoo.com,free_email,Child psychotherapist,,,,MQL,36.1,Blocked,False,0.2846,0.5962,0.35,0.3156,0,0,0,999,0.0,0,0,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,c178bf137e024fc3,True,False,24.0,873.0,117702793.63,Healthcare,0.5189431704885344,0.4621136590229312,0.3155533399800598,168,84.0,2024-12-06,True,OPT_OUT|FREE_EMAIL|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,5,True,False,False,False,,no recorded engagement | ICP-qualified account | flags: OPT_OUT|FREE_EMAIL|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,597
e335b4cbda11475a,contact,Lori,Smith,skinnereileen@yahoo.com,free_email,Audiological scientist,,Individual Contributor,,Nurture,36.0,Nurture,True,0.3718,0.5075,0.35,0.1356,0,1,0,73,0.333,2,3,0.29301745635910226,0.5997506234413965,0.33915211970074816,0.5523690773067331,3076d2004b604815,False,True,4.0,7033.0,820761138.89,Media,0.7876370887337986,0.7497507477567298,0.13559322033898305,146,73.0,,False,FREE_EMAIL,1,False,False,False,False,,engaged in last 90 days | named target account | flags: FREE_EMAIL,,599
d60a6bfb98f24eb2,contact,Christopher,Palmer,prhodes@yahoo.com,free_email,"Designer, fashion/clothing",End User,Manager,,Qualified,35.9,Nurture,True,0.1423,0.3631,0.475,0.9621,0,0,0,999,1.0,0,1,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,232dc6dccdcc4d58,False,True,98.0,546.0,70231591.95,Energy,0.419740777666999,0.39581256231306083,0.9621136590229312,137,68.5,,False,FREE_EMAIL|AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,4,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | Manager End User | named target account | high account intent (98) | flags: FREE_EMAIL|AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,600
85e4c6c3df5f4909,lead,Sean,Berry,sean.berry@gatesgroup.com,corporate,Interpreter,,Individual Contributor,,Recycled,35.9,Nurture,True,0.1349,0.7569,0.35,0.5857,0,0,0,999,1.0,0,13,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,1b007d218bee4ed9,True,False,48.0,21801.0,2016503383.33,Healthcare,0.9187437686939183,0.865902293120638,0.5857427716849452,6,2.0,,False,AUTOMATION_INFLATED|NO_ENGAGEMENT,2,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | ICP-qualified account | flags: AUTOMATION_INFLATED|NO_ENGAGEMENT,,600
9847348d1d624251,contact,Loretta,Young,admin@odom.com,shared_mailbox,Patent attorney,,Director,,MQL,35.9,Nurture,True,0.1423,0.3635,0.55,0.8829,0,0,0,999,1.0,0,14,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,fc2523a6d56548e9,False,False,89.0,16986.0,4154862257.34,Manufacturing,0.890827517447657,0.9267198404785643,0.882851445663011,173,86.5,2025-02-22,True,EMAIL_BOUNCED|SHARED_MAILBOX|AUTOMATION_INFLATED|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT,6,False,True,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | high account intent (89) | flags: EMAIL_BOUNCED|SHARED_MAILBOX|AUTOMATION_INFLATED|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,600
7d8da529610c4e57,lead,Sandra,Carlson,sandra.carlson@hallgroup.com,corporate,,End User,VP,,New,35.9,Nurture,True,0.1349,0.3492,0.65,0.8285,0,0,0,999,1.0,0,18,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,a49011ff86b645a4,False,True,83.0,417.0,63707412.28,Media,0.37686939182452645,0.36889332003988035,0.8285144566301097,199,66.33333333333333,,False,AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,3,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | VP End User | named target account | high account intent (83) | flags: AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,600
8fb869d432b649ca,lead,Robert,Huang,robert.huang@villegas-mil.com,corporate,Chief of Staff,Non-Prospect,Individual Contributor,,MQL,35.8,Blocked,False,0.3175,0.3631,0.175,0.6725,0,1,1,67,0.8,1,5,0.28452579034941766,0.5898502495840267,0.7146422628951747,0.5274542429284526,844ccdc969e1457f,False,False,65.0,14550.0,4244559115.98,Retail,0.8843469591226321,0.9312063808574277,0.672482552342971,105,35.0,2024-11-11,True,OPT_OUT|EMAIL_BOUNCED|NON_PROSPECT|AUTOMATION_INFLATED,4,True,True,False,False,,engaged in last 90 days | attended 1 webinar/event(s) in 90d | ⚠ engagement mostly automated emails | flags: OPT_OUT|EMAIL_BOUNCED|NON_PROSPECT|AUTOMATION_INFLATED,,604
ab96b38464ec4528,lead,Ryan,Walker,ryan.walker@shahmcintyre.com,corporate,Pensions consultant,Technical Buyer,C-Level,,Qualified,35.7,Nurture,True,0.2571,0.2634,0.925,0.2498,0,0,0,91,0.5,1,2,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.5141430948419301,0ae9b66c84764902,False,False,14.0,40.0,3523823.46,Technology,0.1625124626121635,0.15453639082751744,0.2497507477567298,110,36.666666666666664,,False,,0,False,False,False,False,,last engagement 91 days ago (stale) | C-Level Technical Buyer,,605
57d51ef53ce04965,contact,Amy,Levine,amy.levine@brown-hill.com,corporate,Community education officer,Non-Prospect,Manager,,MQL,35.7,Blocked,False,0.1423,0.6421,0.275,0.7777,0,0,0,999,1.0,0,8,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,24bf1154090d41c1,True,False,79.0,1348.0,365086316.18,Technology,0.5757726819541376,0.6345962113659023,0.7776669990029911,42,21.0,2025-02-28,True,EMAIL_BOUNCED|NON_PROSPECT|AUTOMATION_INFLATED|BROKEN_CONV_LINK|NO_ENGAGEMENT,5,False,True,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | ICP-qualified account | high account intent (79) | flags: EMAIL_BOUNCED|NON_PROSPECT|AUTOMATION_INFLATED|BROKEN_CONV_LINK|NO_ENGAGEMENT,,605
b3f09a8fc0b340fd,lead,Julie,Villanueva,julie.villanueva@maxwellllc.com,corporate,Estate agent,,Director,,Recycled,35.7,Nurture,True,0.1349,0.3716,0.55,0.8829,0,0,0,999,1.0,0,2,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,bdd89c0f129a4920,False,False,89.0,418.0,125047987.98,Telecommunications,0.3843469591226321,0.47357926221335994,0.882851445663011,172,57.333333333333336,,False,AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,3,False,False,False,False,,no recorded engagement | ⚠ engagement mostly automated emails | high account intent (89) | flags: AUTOMATION_INFLATED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,605
277c56e9c0bb43f1,lead,Andrea,Wagner,andrea.wagner@mooremurillo.com,corporate,,,,,MQL,35.6,Nurture,True,0.4439,0.1614,0.35,0.326,2,4,1,24,0.786,6,28,0.7670549084858569,0.8352745424292846,0.7146422628951747,0.608153078202995,d827793334574da1,False,False,25.0,418.0,93037762.05,Education,0.3843469591226321,0.42273180458624127,0.32602193419740777,223,74.33333333333333,2024-11-21,True,AUTOMATION_INFLATED|INCOMPLETE_PROFILE,2,False,False,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 2 real responses in 30d | ⚠ engagement mostly automated emails | flags: AUTOMATION_INFLATED|INCOMPLETE_PROFILE,,608
