contact_id,account_id,email,first_name,last_name,title,contact_status,job_persona,job_level,created_date,mql_date,mkto_contact_score,is_mql,has_lead_origin,primary_lead_id,no_longer_with_company,has_opted_out,email_bounced
85a7a67793f0403f,16048cf1ae21427d,joseph.little@farrellmeado.com,Joseph,Little,Best boy,Active,Non-Prospect,,2023-06-01,,102,False,False,,False,False,True
2d4acf4c447b4240,6023e7aea36f47bf,alexa.diaz@allenltd.com,Alexa,Diaz,,MQL,Non-Prospect,Individual Contributor,2023-06-01,2025-03-20,108,True,False,,False,False,False
b6cd53446e8e4c07,73de4dc083e249e0,megan.jenkins@waltersgroup.com,Megan,Jenkins,,Active,Economic Buyer,,2023-06-01,,43,False,False,,False,False,False
86c39229e8e04089,89072b1858e346cc,madison.lucas@mcdaniel-you.com,Madison,Lucas,Field trials officer,Attempted,Champion,,2024-08-02,,36,False,False,,False,False,False
9dfc5ecc40e441e7,82093ea79b354ada,daniel.lee@roblesllc.com,Daniel,Lee,,Attempted,,Individual Contributor,2023-08-07,,107,False,False,,False,False,False
f8bd1b1d67684d68,351f4e0509954ffa,clucas@yahoo.com,Todd,Esparza,"Engineer, drilling",MQL,End User,Director,2023-09-27,2025-04-01,81,True,False,,False,False,False
cbc162c250a544cf,585f4650624042fd,kristine48@gmx.de,Erik,Taylor,"Editor, commissioning",Attempted,End User,Individual Contributor,2024-02-14,,127,False,False,,False,False,False
3b9f97a1cd724794,8fd1d51c0cdb4918,dawn.williams@tuckersmitha.com,Dawn,Williams,,MQL,,C-Level,2023-06-01,2024-11-20,100,True,False,,False,False,True
247922bf289a4cec,2630bcbe69d14f30,lesterrichard@yahoo.com,Lee,Evans,Medical physicist,Active,End User,Individual Contributor,2023-06-01,,145,False,False,,False,False,False
a40f5ed68a4a4bab,351f4e0509954ffa,emily.blackwell@hahn-ramsey.com,Emily,Blackwell,Counselling psychologist,Nurture,Non-Prospect,Manager,2023-06-01,,32,False,False,,False,True,False
3a2c558feb2843d9,16048cf1ae21427d,joel.duncan@fitzpatrickb.com,Joel,Duncan,"Scientist, water quality",Attempted,Non-Prospect,Manager,2023-09-24,,74,False,False,,False,False,False
9a5e7da2da8443ab,ba821e7953014960,johnathan.wilkerson@greenellc.com,Johnathan,Wilkerson,Landscape architect,Qualified,Champion,,2023-06-30,,112,False,False,,True,False,False
c6d43aac4b604c4c,554468d9beff4e90,marisa.mclaughlin@manningwalls.com,Marisa,Mclaughlin,Clinical biochemist,Active,Economic Buyer,Manager,2023-06-01,,160,False,False,,False,False,False
139a205c4ec849d2,54c5e92a47134df5,gregory.booker@ortiz-roy.com,Gregory,Booker,Banker,Attempted,Champion,Manager,2024-10-26,,191,False,False,,True,False,False
6ca7d8d710004de9,291da1b67d17420c,tracy.brooks@stewartgroup.com,Tracy,Brooks,Public relations officer,Active,,,2023-06-01,,186,False,False,,False,False,False
2914d75b99f14f9e,1909e3cef0a242b0,felicia.richmond@coxltd.com,Felicia,Richmond,Mental health nurse,Active,Non-Prospect,,2024-04-16,,151,False,False,,False,True,False
1e7bb034db4d4ef1,9bc5161f807f4c9b,skinnereileen@yahoo.com,Lori,Smith,Audiological scientist,Nurture,,Individual Contributor,2024-06-30,,146,False,False,,False,False,False
a224e4d207d248b6,f8ee0f5a8d9a459a,johnnycruz@hotmail.com,Hannah,Mccormick,Medical laboratory scientific officer,Nurture,Non-Prospect,,2024-04-21,,43,False,False,,False,False,False
91dd165c36b24fee,92c3e16309b249ac,rebecca.jennings@camachomathe.com,Rebecca,Jennings,"Nurse, learning disability",MQL,Champion,,2023-11-02,2025-01-20,125,True,False,,False,False,False
24e21ed2325a48d6,f916ea30e0744727,sara.hardin@davis-carson.com,Sara,Hardin,Fashion designer,MQL,,Manager,2024-08-15,2025-02-11,131,True,False,,False,True,False
2de8aa3a4da24ce0,f5ff5461298247e2,kenneth.villarreal@moonltd.com,Kenneth,Villarreal,,MQL,,VP,2023-06-01,2025-04-21,78,True,False,,True,False,True
7ce7a2eec6ff43f4,ca147e09badd4026,rmccormick@gmail.com,Natasha,Wang,Catering manager,Attempted,,VP,2023-06-01,,81,False,False,,True,False,False
8b1bea8d72aa4eaf,ee775723bd824e24,madeline.shepard@mclaughlin-h.com,Madeline,Shepard,Learning mentor,Nurture,Champion,VP,2025-02-24,,31,False,False,,False,False,False
f7b1d78517df42a4,9c1782bd9db14c2f,hollowayholly@hotmail.com,Jennifer,Mcdowell,,Active,End User,C-Level,2023-06-01,,84,False,False,,False,False,False
e4f0cf8e88434d45,ff7cd62b2de64ebd,carl.fisher@lirojasandch.com,Carl,Fisher,,Qualified,End User,Manager,2023-09-28,,130,False,False,,False,False,False
fb4a85ed00b94ec6,47f5666f432f4226,kathleen.davidson@mccoyltd.com,Kathleen,Davidson,,Nurture,Technical Buyer,Individual Contributor,2023-06-01,,30,False,False,,False,False,False
95c7702a4b1341ae,56c07675b3d84fac,aaron.gonzalez@edwards-mill.com,Aaron,Gonzalez,,Active,Technical Buyer,,2024-03-16,,164,False,False,,False,False,False
474f0cd8d1a94158,a2c929714d1f4852,john.reeves@hinesbradfor.com,John,Reeves,,Active,,,2023-06-01,,77,False,False,,False,False,False
4a46ba43132d40ea,42b4c010299140c7,jorgemcdaniel@gmx.de,Shannon,Russo,Land,Qualified,Champion,VP,2024-08-17,,38,False,False,,False,True,False
15386c1c99164e5f,351f4e0509954ffa,lauren.gonzalez@richardson-l.com,Lauren,Gonzalez,Multimedia programmer,Active,End User,Director,2023-06-01,,34,False,False,,False,True,False
308554af180d4758,9556bb3588b24be6,shirley.wilkerson@smithinc.com,Shirley,Wilkerson,,Active,,,2025-03-24,,183,False,False,,False,False,False
41ce5ac8da7c463f,18dfbdb615874d63,deborah.sims@mccannandson.com,Deborah,Sims,Garment/textile technologist,Attempted,Economic Buyer,,2023-06-01,,68,False,False,,False,False,False
265628b79dd64c4b,6c4abf98669d4d11,jacqueline.jackson@williamson-b.com,Jacqueline,Jackson,Database administrator,Active,Technical Buyer,Manager,2023-12-24,,140,False,False,,False,False,False
387b621e512e4d0b,c171f3eb944e4e14,christopher.richardson@wilsonhiggin.com,Christopher,Richardson,Professor Emeritus,Nurture,Technical Buyer,Director,2024-08-22,,83,False,False,,False,True,False
9a29e24c125646bb,fb7db87146894868,margaret.snyder@reevesandson.com,Margaret,Snyder,,Attempted,Technical Buyer,,2024-05-02,,36,False,False,,False,True,False
1ec129c450104edd,7fa8524bf9d041eb,keith.snyder@reynoldsands.com,Keith,Snyder,Tourism officer,MQL,Technical Buyer,,2024-05-21,2025-03-30,190,True,False,,False,False,False
0dd9094a90e044cd,3bc38b2bb37e4a9d,robertortiz@yahoo.com,Jason,Holloway,Dancer,Nurture,End User,,2023-11-08,,149,False,False,,False,False,False
a86cbdad57894f6a,757022cd00324e96,christinesolomon@yahoo.com,Anthony,Cherry,Merchant navy officer,Nurture,Non-Prospect,,2023-12-09,,83,False,False,,False,False,False
b72f77724e084d53,d3856d7504d241bf,smithdean@gmail.com,Brandi,Holland,,Active,,Individual Contributor,2023-06-01,,11,False,False,,False,False,False
7d5dd33181ec4139,f40faa29dd754ec4,jennifererickson@hotmail.com,Terri,Sanders,"Therapist, speech and language",Active,End User,Manager,2024-08-29,,163,False,False,,False,False,False
68b3f922b1534265,4630aedd26664b7c,jonathan.davis@williamsands.com,Jonathan,Davis,Public affairs consultant,Attempted,End User,,2024-08-03,,28,False,False,,False,False,False
2eda037591c644d2,3245670d835a408b,smithwilliam@hotmail.com,Rebekah,Barajas,,Active,End User,,2023-06-13,,122,False,False,,False,False,False
628803e4a7144ffd,4c6ff1a2f55049f8,kevin.foster@anderson-mcc.com,Kevin,Foster,Architectural technologist,MQL,Non-Prospect,Individual Contributor,2023-12-07,2024-11-06,29,True,False,,False,True,False
174eca10a1d24a62,6dd1af3232774ecb,beverly.green@vasquezmorga.com,Beverly,Green,Chartered public finance accountant,Qualified,,Individual Contributor,2023-12-11,,22,False,False,,False,False,True
32a19f3f3f2b4ab0,c5c4db3214824c1a,jorgeedwards@outlook.com,Logan,Moreno,Conference centre manager,Active,CISO,,2023-10-08,,75,False,False,,False,False,False
a6b7548ca3144259,4c6ff1a2f55049f8,victor.mcpherson@adkins-howe.com,Victor,Mcpherson,,MQL,Champion,Individual Contributor,2024-12-16,2025-02-17,142,True,False,,False,False,False
4beecc721501425a,f5ff5461298247e2,raven.baker@black-graham.com,Raven,Baker,"Development worker, international aid",MQL,CISO,,2023-06-01,2024-11-30,89,True,False,,False,False,True
9c8d4d1ced024bc3,04c36acaeb1c40cd,leslie.vang@petersltd.com,Leslie,Vang,Printmaker,Active,Champion,Director,2024-11-21,,116,False,False,,False,False,False
d54c1db3f6a0459b,92c3e16309b249ac,isaacharrison@hotmail.com,Brian,Hernandez,,MQL,,Director,2023-06-01,2025-04-11,123,True,False,,False,False,False
ee26863cbf754a55,b153106a795e42bd,janice.graham@williams-kel.com,Janice,Graham,"Surveyor, mining",Active,Technical Buyer,C-Level,2023-06-01,,58,False,False,,False,False,False
05c913d021ef4076,c1371e129678491e,todd.vasquez@camachomarti.com,Todd,Vasquez,Herpetologist,Active,,,2023-06-25,,15,False,False,,False,False,False
200ee42b956245c9,dbb99a8c4d544709,henry.jackson@carsonelliot.com,Henry,Jackson,"Engineer, petroleum",Nurture,Economic Buyer,Individual Contributor,2024-05-21,,95,False,False,,False,False,False
2d14f16ab09a40e2,926e0b44f34642a4,robertjones@gmail.com,Brandy,Bonilla,,Nurture,,Individual Contributor,2023-06-01,,188,False,False,,False,False,True
8e37d6f6fbc54111,400cf5ecd1144bf1,erica.clay@mitchellltd.com,Erica,Clay,,MQL,,VP,2023-10-20,2024-11-10,7,True,False,,False,True,False
2454dabe54ee4263,6a802cd973b94b9d,phillip.garza@hoodandsons.com,Phillip,Garza,,MQL,Non-Prospect,VP,2024-12-18,2025-01-02,12,True,False,,False,False,False
6cbdee4dcab14f4d,dbbe143ca83a475d,christopher.rivas@castillofull.com,Christopher,Rivas,"Accountant, chartered public finance",Qualified,,,2023-06-01,,114,False,False,,False,False,False
667ccdb1a0474051,ee0ea07437bc4204,unguyen@outlook.com,Mark,Williams,"Teacher, adult education",Nurture,Non-Prospect,,2023-06-01,,112,False,False,,False,False,False
3679cdbf9e8346f9,9556bb3588b24be6,marcus01@mail.ru,David,Boyer,Sports development officer,MQL,,,2023-06-01,2025-04-16,79,True,False,,False,False,True
a8b736ea597e4608,18dfbdb615874d63,stephanie.james@scott-allen.com,Stephanie,James,Oceanographer,MQL,Non-Prospect,VP,2023-12-10,2025-02-25,149,True,False,,False,False,False
be445b3dec7a44ac,723f72f57f2a46bb,christopher.phelps@pricegroup.com,Christopher,Phelps,,MQL,Champion,Individual Contributor,2024-05-14,2025-04-14,156,True,False,,False,True,False
1be7c2d960c24234,cebfdafefd3c496b,deborah.best@martinezgrou.com,Deborah,Best,Podiatrist,Attempted,Champion,Individual Contributor,2023-11-14,,30,False,False,,False,False,False
51411dc026d84420,5f2df9e291da4598,jill.dorsey@munozhowarda.com,Jill,Dorsey,,Active,,,2023-06-01,,82,False,False,,False,False,False
6506e890b5fb40fb,699cc26c636445dc,william.burns@alvarez-hart.com,William,Burns,Pharmacologist,MQL,,,2025-03-17,2025-02-22,169,True,False,,False,False,True
64d054ae754a4828,3245670d835a408b,christopher.henderson@austin-hamil.com,Christopher,Henderson,Physiological scientist,Active,End User,VP,2023-05-26,,139,False,False,,False,False,False
27b4e648431b4c6e,3f85c46f54da4e47,prhodes@yahoo.com,Christopher,Palmer,"Designer, fashion/clothing",Qualified,End User,Manager,2023-12-29,,137,False,False,,False,False,False
9c4ed3e52369436e,f916ea30e0744727,sarah.rose@warrenrobert.com,Sarah,Rose,Purchasing manager,MQL,CISO,C-Level,2024-07-09,2025-03-26,91,True,False,,False,False,False
a3d9d6779c664d8d,cb394c3b3fa34bc8,kevin.joyce@leachskinner.com,Kevin,Joyce,Hotel manager,MQL,,Individual Contributor,2023-06-01,2025-04-19,23,True,False,,False,True,False
f88ae8421b3b4ea1,dbb99a8c4d544709,ashley.arnold@palmerplc.com,Ashley,Arnold,,Active,Technical Buyer,Individual Contributor,2023-10-26,,171,False,False,,False,False,False
faec317d02cb46a3,5311269b2af04ae3,robert.marshall@carrollkinga.com,Robert,Marshall,,MQL,Economic Buyer,Individual Contributor,2025-02-09,2024-12-01,22,True,False,,False,False,False
3db408d60b6e4183,6a802cd973b94b9d,lwhite@yahoo.com,Kayla,Smith,"Nurse, learning disability",Active,Non-Prospect,Individual Contributor,2023-06-01,,199,False,False,,False,False,False
df42254d5023425d,351f4e0509954ffa,brandon.butler@evansmatthew.com,Brandon,Butler,,MQL,,Individual Contributor,2023-06-16,2024-11-25,67,True,False,,False,False,False
d09650c862054072,ba682f95388d49d5,cindy.baker@clarkinc.com,Cindy,Baker,,Qualified,Technical Buyer,,2024-10-20,,70,False,False,,False,True,False
ac9942c078ea4adc,f219724055874514,jordan.nunez@ferguson-smi.com,Jordan,Nunez,Commercial horticulturist,MQL,,Manager,2023-07-13,2025-01-09,38,True,False,,False,False,False
e1f2c6c5e12c4461,ac3ecd6284d04435,qholt@yahoo.com,Alexander,Rios,Town planner,Nurture,Economic Buyer,,2023-06-01,,163,False,False,,False,False,False
50e951ca6dee40cf,73d25b49db3c4bb2,jessica.turner@wardnunezand.com,Jessica,Turner,,MQL,,Individual Contributor,2024-07-21,2025-02-24,85,True,False,,False,False,False
41f1b9a6fe91435f,3111079c15a54a9b,alexanderrodriguez@rediffmail.com,Linda,Miller,,MQL,End User,,2024-01-18,2025-04-22,145,True,False,,False,False,False
060e58fe37ad4cf3,351f4e0509954ffa,clarkdeborah@gmail.com,Heather,Lopez,Financial controller,Nurture,End User,C-Level,2023-08-02,,0,False,False,,False,False,False
b3e626ff9781410a,fab38126606a4f58,christophercarrillo@yahoo.com,Ryan,Garrett,Data scientist,Nurture,Non-Prospect,,2024-12-15,,139,False,False,,False,False,False
bfa07f305b974d2d,4c6ff1a2f55049f8,thomas.johnson@barreraltd.com,Thomas,Johnson,,Attempted,Champion,Individual Contributor,2023-06-01,,80,False,False,,False,True,False
1a65ac14f3e744b1,7977d1747af2409d,tamara.ruiz@richards-har.com,Tamara,Ruiz,,Active,,Individual Contributor,2024-07-23,,121,False,False,,True,False,True
159dc8ccf8ff4b9d,67b44a52a45c459d,maria.myers@smith-mccoy.com,Maria,Myers,Podiatrist,Active,Champion,,2023-06-01,,95,False,False,,False,False,True
39f0e81c12174986,e3208a541dbb4d58,tiffany.allison@lanesimonand.com,Tiffany,Allison,,Nurture,Non-Prospect,Individual Contributor,2024-05-31,,96,False,False,,False,False,False
51e0134a0604491e,f5ff5461298247e2,tony.tucker@hardymcconne.com,Tony,Tucker,Ranger/warden,MQL,Champion,,2024-10-18,2025-02-10,113,True,False,,False,False,False
628731974c544b45,9bc16b4817824d1a,jesse.brown@hendersonllc.com,Jesse,Brown,,Attempted,,Director,2025-03-03,,97,False,False,,False,False,False
d090e51352694330,8fd1d51c0cdb4918,bryan.orozco@small-wilson.com,Bryan,Orozco,Writer,Nurture,,,2024-08-10,,30,False,False,,False,False,False
89da585a358c45f6,89072b1858e346cc,sheila.reed@grahammartin.com,Sheila,Reed,,Active,Economic Buyer,Individual Contributor,2024-05-13,,25,False,False,,True,False,False
12687a6127da42da,4d460e953fee476b,maurice.hall@matthewsltd.com,Maurice,Hall,"Librarian, academic",MQL,Technical Buyer,Individual Contributor,2023-06-01,2024-12-30,126,True,False,,False,True,False
2c81b1b02d8144d3,1bab529a35254e4d,sanderson@mail.ru,Sandra,Castaneda,Newspaper journalist,Qualified,Champion,Manager,2023-06-01,,108,False,False,,True,False,False
a1af442bffe44432,56b8c363130b4061,susan.whitaker@delgadowarda.com,Susan,Whitaker,"Designer, television/film set",MQL,Non-Prospect,,2023-11-28,2025-01-10,192,True,False,,False,False,False
d5bb30999c16464e,531d3d988d7c4420,estradadavid@hotmail.com,Christy,Campbell,"Engineer, communications",Qualified,Technical Buyer,,2023-06-01,,68,False,False,,True,False,False
5426a457f02e4b69,5311269b2af04ae3,eric.vasquez@hahn-snyder.com,Eric,Vasquez,Farm manager,MQL,Economic Buyer,,2023-06-01,2025-03-12,73,True,False,,False,False,False
4e46d4d9b7d641dc,969cebedb14e46cf,jason.williams@howardllc.com,Jason,Williams,Marketing executive,Qualified,Champion,,2024-02-19,,42,False,False,,False,True,False
c571cd44ac7c4d53,e4270b83113649b9,romanmatthew@gmail.com,Erica,Thompson,Clothing/textile technologist,Nurture,,C-Level,2023-06-01,,10,False,False,,False,False,False
e1bac0683ba34d5c,b92214f0f0ba45e2,christina.martinez@tuckerllc.com,Christina,Martinez,Marine scientist,Active,End User,Director,2024-07-02,,179,False,False,,False,False,False
66780027f4344df9,1d01599a797a4651,kayla.carrillo@adamshernand.com,Kayla,Carrillo,"Scientist, biomedical",Nurture,Economic Buyer,Director,2024-04-13,,66,False,False,,False,True,False
a5d88cb7cafd4a20,94d3962a530149cd,cassandra.garcia@housegroup.com,Cassandra,Garcia,"Programmer, systems",MQL,End User,Manager,2023-09-14,2024-11-17,185,True,False,,False,False,False
d09f27825d10469b,56b8c363130b4061,sydney.campos@harringtonpl.com,Sydney,Campos,"Civil engineer, consulting",Qualified,Economic Buyer,Individual Contributor,2023-07-04,,195,False,False,,False,True,False
7a3a8276ab6748ee,972a55b09b404b19,madison.williams@jacksoninc.com,Madison,Williams,"Engineer, land",MQL,,,2024-11-12,2025-03-02,153,True,False,,False,False,False
25208a334254474b,6023e7aea36f47bf,jean87@yahoo.com,Rhonda,Moore,Child psychotherapist,MQL,,,2023-10-16,2024-12-06,168,True,False,,False,True,False
d055c5d80b584ec5,206cba67f8ad4d58,eric.cox@martinezands.com,Eric,Cox,,Nurture,,VP,2023-08-19,,3,False,False,,False,True,True
1b806bc567c14f89,6f70441fa47a4ff7,tara.hammond@sanchezgroup.com,Tara,Hammond,Licensed conveyancer,Nurture,Non-Prospect,Manager,2025-02-14,,173,False,False,,False,False,True
718d80c916f74f41,cb394c3b3fa34bc8,nathan65@rediffmail.com,Justin,Jackson,Financial trader,MQL,Non-Prospect,Director,2024-06-10,2025-03-01,164,True,False,,False,False,False
d1f213346ff04c93,db8b72deabea4a0b,edward.molina@cobb-taylor.com,Edward,Molina,"Pilot, airline",MQL,Technical Buyer,Individual Contributor,2023-06-01,2024-12-01,8,True,False,,True,False,False
2d7a2628d7ac4f96,2c43202748dd4a2f,robert.ortiz@crane-black.com,Robert,Ortiz,Medical illustrator,Active,End User,C-Level,2023-06-01,,176,False,False,,True,False,False
b378d9aaaceb4f6e,cc5c6ef2e36c4240,sherry.ramos@robbinsplc.com,Sherry,Ramos,Building control surveyor,Active,,Individual Contributor,2025-01-03,,114,False,False,,False,True,False
d6bdcfd194fd4382,d3856d7504d241bf,christopher.edwards@hamiltongrou.com,Christopher,Edwards,,Attempted,Champion,Manager,2023-06-01,,96,False,False,,False,False,False
5e698ea59010450e,bdffb97db03e4ec7,donna.may@brownwelchan.com,Donna,May,"Scientist, product/process development",Qualified,Champion,Manager,2023-10-17,,164,False,False,,False,False,False
c575cfd22e024392,0928040fe2bf4b58,security.manager@highintent.com,Nina,Kowalski,Security Manager,Active,Technical Buyer,Manager,2024-11-19,,55,False,False,,False,False,False
4cf70209f9ca4f68,ff51cfaff9ea47f1,broken.link@splitdata.com,Tom,Brokenlink,Director of IT,Active,Technical Buyer,Director,2024-03-22,2025-04-18,75,True,True,a926855b4fac4f74,False,False,False
